id,justificacion,caracteristica
1338,"Se clasifica como Efectividad porque ""El modulo de facturacion se cae durante el cierre de caja"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1592,"Se clasifica como Efectividad porque ""Cita agendada no aparece reflejada en el calendario del especialista"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1635,"Se clasifica como Efectividad porque ""El campo de diagnostico CIE-10 no permite busqueda por texto"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1707,"Se clasifica como Efectividad porque ""Consulta anterior no se muestra en el resumen de antecedentes"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2160,"Se clasifica como Efectividad porque ""La app no permite actualizar el numero de contacto del paciente"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2459,"Se clasifica como Efectividad porque ""El dashboard de indicadores no refleja los datos del ultimo cierre"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3428,"Se clasifica como Efectividad porque ""Resultados de examenes no se visualizan en formato PDF"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3500,"Se clasifica como Cobertura de Contexto porque ""Boton de confirmar cita no responde en dispositivos moviles"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
3645,"Se clasifica como Efectividad porque ""Firma electronica del medico no se valida al cerrar la consulta"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1174,"Se clasifica como Efectividad porque ""Grabacion de la consulta no se almacena correctamente"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1748,"Se clasifica como Cobertura de Contexto porque ""Consumo elevado de datos moviles al abrir el modulo de citas"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
1927,"Se clasifica como Efectividad porque ""Codigo de barras de la muestra no es reconocido por el lector"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1971,"Se clasifica como Efectividad porque ""La sesion se cierra automaticamente antes de terminar la consulta"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2986,"Se clasifica como Efectividad porque ""Error al registrar la dispensacion de un medicamento controlado"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3822,"Se clasifica como Cobertura de Contexto porque ""El sistema no permite adjuntar imagenes de heridas desde la tablet"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
1911,"Se clasifica como Efectividad porque ""Receta electronica no se genera al finalizar la teleconsulta"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2207,"Se clasifica como Efectividad porque ""Cita agendada no aparece reflejada en el calendario del especialista"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3214,"Se clasifica como Libertad de Riesgo porque ""El sistema bloquea la dispensacion sin mostrar el motivo"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
3313,"Se clasifica como Efectividad porque ""Error al reagendar una cita previamente confirmada"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3561,"Se clasifica como Libertad de Riesgo porque ""Reintento de transaccion genera doble cobro en la tarjeta"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
2119,"Se clasifica como Efectividad porque ""Alerta de vencimiento de lote no se muestra en el modulo"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2707,"Se clasifica como Efectividad porque ""Codigo de barras de la muestra no es reconocido por el lector"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3206,"Se clasifica como Libertad de Riesgo porque ""Receta electronica se genera con la dosis incorrecta tras guardar"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
3497,"Se clasifica como Efectividad porque ""Cita agendada no aparece reflejada en el calendario del especialista"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3689,"Se clasifica como Efectividad porque ""Perdida de la nota de evolucion tras un cierre inesperado de sesion"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3738,"Se clasifica como Efectividad porque ""El sistema no permite anular una factura emitida por error"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3770,"Se clasifica como Efectividad porque ""El sistema no permite adjuntar el reporte en PDF del laboratorio externo"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3891,"Se clasifica como Efectividad porque ""La app no permite actualizar el numero de contacto del paciente"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1769,"Se clasifica como Efectividad porque ""Duplicado de historia clinica al registrar un paciente ya existente"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1780,"Se clasifica como Eficiencia porque ""Nota de evolucion tarda 25s en guardarse"" obliga a emplear mas tiempo o recursos de los aceptables para completar la tarea.",Eficiencia
1785,"Se clasifica como Cobertura de Contexto porque ""El sistema no permite adjuntar imagenes de heridas desde la tablet"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
1995,"Se clasifica como Cobertura de Contexto porque ""Boton de confirmar cita no responde en dispositivos moviles"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
2493,"Se clasifica como Libertad de Riesgo porque ""Nota de credito no se aplica al saldo pendiente del paciente"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
3059,"Se clasifica como Efectividad porque ""El chat de la consulta no permite enviar imagenes"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3350,"Se clasifica como Efectividad porque ""La app no permite actualizar el numero de contacto del paciente"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1146,"Se clasifica como Efectividad porque ""El portal muestra disponibilidad para un horario ya ocupado"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1218,"Se clasifica como Efectividad porque ""Filtro de especialidad medica no devuelve resultados"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1291,"Se clasifica como Efectividad porque ""Las imagenes de rayos X no cargan en el visor DICOM"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1552,"Se clasifica como Efectividad porque ""El portal muestra disponibilidad para un horario ya ocupado"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1809,"Se clasifica como Cobertura de Contexto porque ""El sistema no permite adjuntar imagenes de heridas desde la tablet"" muestra que el resultado cambia segun dispositivo, conectividad o contexto de operacion.",Cobertura de Contexto
1830,"Se clasifica como Eficiencia porque ""El sistema se congela al adjuntar resultados de laboratorio a la HCE"" obliga a emplear mas tiempo o recursos de los aceptables para completar la tarea.",Eficiencia
1854,"Se clasifica como Satisfaccion porque ""Notificaciones push no llegan pese a estar activadas"" evidencia confusion, frustracion o abandono y reduce la disposicion de uso.",Satisfaccion
2184,"Se clasifica como Efectividad porque ""Doble reserva de un mismo cupo por dos pacientes distintos"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2275,"Se clasifica como Libertad de Riesgo porque ""El sistema bloquea la dispensacion sin mostrar el motivo"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
2550,"Se clasifica como Efectividad porque ""Perdida de la nota de evolucion tras un cierre inesperado de sesion"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2821,"Se clasifica como Eficiencia porque ""Retraso de 19s en la disponibilidad de resultados criticos"" obliga a emplear mas tiempo o recursos de los aceptables para completar la tarea.",Eficiencia
2858,"Se clasifica como Efectividad porque ""Usuario no logra agendar tras 4 intentos"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3218,"Se clasifica como Satisfaccion porque ""Formulario confuso, abandono de registro antes de completar la cita"" evidencia confusion, frustracion o abandono y reduce la disposicion de uso.",Satisfaccion
3708,"Se clasifica como Efectividad porque ""La sesion se cierra automaticamente antes de terminar la consulta"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1135,"Se clasifica como Efectividad porque ""Receta electronica llega incompleta desde el modulo de HCE"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
1749,"Se clasifica como Eficiencia porque ""Tiempo de carga de la ficha clinica supera los 11s en horas pico"" obliga a emplear mas tiempo o recursos de los aceptables para completar la tarea.",Eficiencia
1755,"Se clasifica como Libertad de Riesgo porque ""Datos de otro paciente visibles brevemente al abrir un expediente"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
1980,"Se clasifica como Efectividad porque ""El sistema no reconoce el convenio con la aseguradora"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
2613,"Se clasifica como Efectividad porque ""El sistema no permite adjuntar el reporte en PDF del laboratorio externo"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
3203,"Se clasifica como Libertad de Riesgo porque ""Datos de otro paciente visibles brevemente al abrir un expediente"" puede ocasionar dano clinico, financiero, de privacidad o de seguridad.",Libertad de Riesgo
3219,"Se clasifica como Efectividad porque ""Las imagenes de rayos X no cargan en el visor DICOM"" impide completar la tarea o produce un resultado funcional incorrecto.",Efectividad
